Genotype	20KernelWeight	CobDiameter	CobWeight	DaystoSilk	DaysToTassel	EarDiameter	EarHeight	EarLength	EarRankNumber	EarRowNumber	EarWeight	GDDAnthesis-SilkingInterval	GDDDaystoSilk	GDDDaystoTassel	GerminationCount	LeafLength	LeafWidth	MainSpikeLength	MiddleLeafAngle	NIROil	NIRProtein	NIRStarch	PlantHeight	SecondaryBranchNumber	SeedSetLength	SouthernLeafBlight	Spikelets-MainSpike	Spikelets-PrimaryBranch	StandCount	TasselBranchLength	TasselLength	TasselPrimaryBranches	TilleringIndex	TotalKernelVolume	TotalKernelWeight	UpperLeafAngle
B46	4.629149774775749	27.887998490192704	19.47065286803171	74.71717702582626	72.56503108183448	39.028065249546245	49.74489893114033	137.12835213954165	20.773663797555113	14.87492082643919	76.46843017564667	29.524742291048046	878.6459757690207	853.2608132105424	6.433854222748502	724.5435412544018	94.56798494225441	219.09778763534098	62.401663276831634	4.104622671732129	14.55175612673928	66.23873044887	145.6334105007653	0.6562621552376557	118.34570560929807	5.8707094879225075	26.79184829971922	18.14260817575786	6.693303940408166	183.50119465533047	302.9548311917699	8.675874820316023	0.6220489693506671	65.01053948659754	57.799967590926734	49.42657144049678
B52	4.2074891122174645	28.138137634381366	18.94817531981719	77.37842671345999	77.90279386026549	37.34186326912922	72.81901226144487	147.19085688628678	24.000858337318714	16.085258442561642	76.92475390911063	-7.373114488514538	903.2588544938849	930.6622232852599	8.705318161191135	726.436515188148	86.7069208761791	281.3519819897101	68.29757429534303	4.480591141872447	14.029413648953597	66.42083945561633	150.59023678172045	2.2033728891539566	120.24818820259307	6.669012023732124	25.41719845117758	15.97759695154322	7.77255450766404	212.92659996048747	372.5862107611972	5.874100383941511	0.6047575083400404	61.42118642054183	56.870877819606065	64.92943211844445
B57	5.446010421612764	29.597974600686797	22.011842068598426	74.39185740095469	72.56249406861922	42.840392932624496	49.03126656009997	128.67183918466242	22.061004387889298	14.651921022330216	93.6029217770731	25.006655791779195	870.7607084443116	846.5687637039199	6.489255782222712	749.3315633476639	82.94782207077402	198.38782907086858	54.54044858548311	3.6320531324656806	14.052227017601977	66.19036546903575	117.78076758873182	3.5933430413680885	121.25902135319228	6.088428361325129	21.98057382982348	15.436344145489562	7.232929224036102	160.86850988523378	316.95512316009064	19.108013679157303	0.583190253830891	79.20140788096519	70.10625061488747	52.56260667578191
B64	4.143251771426724	28.21363778673097	15.837719350309545	61.812831905920575	60.78647174047782	38.31209410478563	45.70098216191168	124.92697957266373	20.947045023034853	13.959624138073394	71.95005446490744	20.87260091126721	719.0962527885908	688.3587602423795	8.20670412592324	657.8628678980716	64.58140943192743	207.47344299127246	53.230246136925025	3.324949074508689	14.27792625894715	68.68096953585162	102.20217070573005	0.8633391887121589	111.52318125913825	5.691027582842203	19.00216582464993	18.68386098181152	7.880479564389627	170.1846887204382	259.60268183220904	4.68185594293108	0.5443315383111148	66.359688170247	52.14832873706563	16.091962897949664
B68	4.422608869599559	26.59540734145172	18.34427640611393	80.60160438330873	77.73935249615761	36.89948750142155	69.01297294922968	155.52023629605458	22.169808787799646	14.63440491173551	67.31055543620506	46.41886125015179	957.618443634685	906.9447933034638	6.710862020119555	853.2124455397471	79.861027335193	243.55890621076458	59.78125837971546	3.7329675757559864	14.45143115318654	66.43634817302728	144.68925311391672	1.6612550540283555	121.30367632608001	7.467314559541741	23.12611537027485	15.70697054851639	8.204254734566389	205.99622077750936	333.46472107194444	9.788636298195014	0.5326445139676778	67.89688668366007	48.53691648007987	39.75712946503431
B73	4.63924592786269	29.662459751345985	20.330937073323277	74.3684047676786	73.27190838469313	42.65754059149528	74.30741145016071	130.74820358880226	22.77600890082437	16.647973901921144	91.64266435007126	16.775896226590447	882.4186167568221	869.054827016393	7.756104775052847	762.419065062376	88.96370292656064	221.6863086944714	65.42662911879327	3.6072562970661366	13.647916061596872	68.97947857124167	153.9300302621928	1.4666895882245923	111.31084838805896	5.96228964881871	24.684497977152564	14.757182249821229	7.246805302804217	184.71282094331264	304.5368100900907	6.762525906140327	0.5621765021735563	73.3626148424515	70.09786484446958	74.92460479977358
B73Htrhm	4.22299857312938	27.92566717354395	18.9214961668638	75.74735583791957	74.73318942864526	40.2634541704023	67.58570820714898	124.99931732700908	25.371099022468744	16.85941609068864	89.60700540911648	21.13797684313178	891.7174700229319	870.3168711295756	7.708090090655344	699.8015720921969	82.98462895085206	210.31715737534424	66.98737184678494	3.620431899183592	14.05076543387779	67.51754534836039	149.64607939487186	1.2122375938012717	108.11120521322141	6.669012023732124	28.395606456351132	16.82440223129182	7.718591979301246	170.22245672061086	288.5803226715092	5.814488161890989	0.6047575083400404	67.39252695202501	68.71611860142157	75.82153467081325
B75	5.0448889391700025	22.944152830784464	14.140369640885009	73.63277827625434	71.04300731660095	36.730073849018574	56.881222641543786	121.69954906096363	20.850418541857593	13.66013260428723	68.74351825915885	39.353064740805515	872.8928738596821	828.5798215261277	8.095901006974819	693.9093574533528	88.78932195328514	304.68204693658527	53.88534736120407	4.435337920041825	15.384039796300508	67.06182794881586	129.5827349243392	0.9349787541712467	104.5345772240526	6.886730897134746	22.667898754094303	17.87198177273103	7.34085428076169	207.29226678836972	341.7352678878413	2.2377548388596953	0.5687010111538591	58.0283334188104	53.86033167022107	44.19984604835491
B76	6.432758815981013	27.32311533399864	18.19744754574475	73.18221427535498	71.50673325932625	41.24783896144204	49.03126656009997	133.6714333154928	18.995515999920244	12.94403085935312	77.94907954924845	21.824153538088698	864.2230668206922	842.9646419477605	4.7718074385221865	629.4664576377143	83.19527505237096	226.2914741064148	49.570344266544495	3.512309369458463	14.408766125756705	62.295506828320384	126.27818407036918	1.274837456560409	117.68684761514652	6.4512931503295015	24.72987352690676	16.78947616062371	7.232929224036103	193.75819748468888	302.3020262182446	6.052937050093076	0.5443315383111148	65.244973913933	59.7424539398604	46.17571467972905
B77	5.502621277150043	24.16428036260538	14.2163125534029	75.42203621304799	74.67892204464461	36.73282730700683	60.92513941077243	131.83011151760002	20.549383380355764	13.072819362184518	70.25437811309828	10.940143544115418	874.1202609482286	876.2518047302386	4.993413676419028	690.1214126742296	91.75674348816123	262.95489097438826	67.642473071063975	4.907871750985818	14.233347009563065	67.00208564317438	145.16133180734101	1.9531686285037115	126.0277802525709	6.378720192528627	19.689490748920747	12.459453712194428	6.963116582222134	210.92317022093363	366.49797915051585	10.225792593629588	0.6220489693506671	59.62782056430661	56.38535458255391	51.517261597353524
B79	4.970803531094333	29.93752490087163	18.997379961344247	75.3135963380908	74.40758512464137	42.764768310688815	68.55561449331407	127.80724943555458	21.427345223827228	15.22769163109625	83.1695751895135	14.864043322476617	890.1883813705642	878.0427656886226	7.929696328552188	759.976813901568	101.3878484697767	233.93739725936948	67.642473071063975	3.6220247956419636	13.582084326448905	68.3194254162101	133.6929502248661	2.047672651496302	105.16295150285151	5.07240695211289	21.75146552173321	17.06010256365054	7.610666922575659	208.29085014491324	327.21717712390915	11.716098144892625	0.715738599488954	77.9210236224738	62.55114859136271	68.72340467757456
B84	5.054566470731558	27.565924301371727	23.553336755924462	77.19598269441194	77.06668694067326	38.470026080995126	69.04990724496385	134.8190216156582	24.16941896103379	14.724656174886306	90.08362966175804	20.575806281795213	917.4897596699677	912.5356358093564	7.37568073381008	764.2959938630736	78.61158668892938	201.96011918541888	72.65105749510505	3.564333291345794	14.711726938248372	66.89796932815688	139.1665726062407	2.4340902489642486	126.00874156516555	6.161001319126004	28.624714764441407	15.165717742462729	8.150292206203597	160.86850988523378	291.7415198539782	10.881527036185322	0.6047575083400404	68.5558455785717	73.53611127243683	61.709376112030185
B97	5.501729558299197	25.67933487327876	15.982584192915269	76.72331471253428	74.29905035664004	38.62704757679637	72.58113480443141	135.81723558585347	21.102908980953472	12.323204194585983	75.96844107723136	37.59276442382559	917.2335837199101	868.7227917143792	5.824437068532187	724.4102332308986	100.52885802547046	248.21400416715875	68.95267551962208	4.099263829990587	12.957320471666678	68.19924501445448	149.4100400481597	1.9246562902203657	122.7906869385332	5.943282445723382	23.35522367836512	13.271332921274919	7.826517036026833	201.58434464124787	326.74885161539527	12.192995921296802	0.6075691079304101	64.44127569276529	59.59415008222227	54.65329683263865
C103	4.9755857651224975	25.326471288140063	19.114440568237352	77.70792034056402	75.48992633929093	35.664522790161094	53.128112894260056	159.42434061180637	23.658149111244754	10.922031715660697	81.0958532017841	36.12468670066958	933.4763760146394	889.4687386776005	3.940784046409028	733.930627039456	91.86496984797868	271.58366077622856	57.55982192258468	3.9542151359960585	12.986173647804717	66.48505740671871	132.99432257762768	1.2667780457563906	128.4721345333444	7.830179348546114	22.619206801283845	14.001048388871668	6.8664022082216505	203.82341828428545	372.65802845086205	11.068954123210528	0.6220489693506671	61.58835936223478	60.50759425371411	56.79729787183102
C123	5.0494480297409545	27.37062841210832	18.767046927893546	72.45243819916283	70.90224135853424	36.880869127414975	47.632007175417016	140.84919611638438	22.506187550154458	13.399632778871062	75.6467560757704	24.414498626575124	835.7628145156016	822.8729703690922	5.0488152358932386	673.4491431512033	86.60706437830525	239.99115282257932	62.938032864377405	4.108158332240527	13.687114576881074	65.57693729874089	119.66636165896938	1.0346562712253575	131.45512803654006	5.07240695211289	27.250064915899767	14.08321213035541	7.017079110584928	214.2352021357678	325.1122757607706	13.76107906141425	0.6220489693506671	60.68190287729259	56.142022474470146	41.295368420049854
C49A	3.7577776482449567	29.036802571867625	13.649490821559807	63.49364996775702	62.30595849249605	35.68985833077091	42.60857522073685	118.8486420764499	21.097757555045078	12.405865231859632	46.85858171375154	27.882778209659666	735.4507751257352	701.2985237631299	7.708090090655345	504.9052417304325	66.3774803609314	231.9898539073544	44.05882899701841	NA	NA	NA	109.75542980051878	0.8790135945325028	105.64136064502298	4.340352540508595	21.522357213642934	16.24822335457005	7.448779337487277	168.98264079387718	308.2303498072949	7.673720392514881	0.5326445139676778	55.04842799703736	35.115615971742145	43.580656987106956
CH701-30	4.325059491299122	21.73269716697631	13.163505136938639	70.32536209006005	67.62416212455992	33.596476594744686	64.01754635194726	134.5308988877849	22.94278870283627	11.36413301018017	70.99990785177532	31.854438072036878	807.3763065384179	779.3368245422523	7.37568073381008	643.1989853127133	94.56798494225441	239.74089600237326	51.920043688366924	4.451934777383146	14.496353238949547	66.5522008360412	137.60807271255226	2.049845149905611	113.90070460874456	7.394741601740867	22.897007062184574	13.812585727328578	7.77255450766404	206.18570529380975	332.66146116038374	7.36440593520455	0.5326445139676778	61.8283220146653	57.7241546967499	47.335881283640035
CH9	5.341201370130755	24.0718812041012	14.180077401755387	72.71103933911822	70.01192702058857	36.46365514380214	37.37527116644098	108.53327078492984	18.868882181033676	12.58260819898487	59.77862946137231	29.157149906838683	848.3946214214105	816.4058236873939	5.713633949583765	623.9759683235434	80.32956757754185	286.57513085841356	53.230246136925025	4.013943636621267	14.342579113335768	62.73216810351641	112.35186261435241	0.3775455563040644	93.73670314805999	5.2175528677146374	24.72987352690676	14.35383853338224	7.610666922575659	184.5796800150735	317.6750448879377	2.7146526152638693	0.5326445139676778	56.97020360840346	45.71117875608511	41.59606853985072
CI.7	4.3178223874883965	25.360663756331387	15.889283426843638	80.66241905632475	80.26846259671173	38.875407437173024	85.42651748315767	126.16928712705354	21.735543643836166	15.136163731811989	76.56036917773517	18.264117017413184	947.3372303481938	936.8967216990159	8.040499447500608	849.3465128581526	88.659171885966	302.0580773323451	69.60777674390111	3.206935156690734	14.83428904906436	63.833659143579936	166.4048730114344	1.6612550540283555	112.10274420230651	6.886730897134746	22.209682137913752	17.340403744411176	8.150292206203597	293.1921367388554	417.0735683283607	8.299394425984058	0.5326445139676778	NA	58.17442199091513	69.52210387595628
CI187-2	4.382879737745409	24.018496467832648	13.466824791095803	85.86860470183271	83.86149274908945	33.03119579003007	62.77199318760593	123.28231497098672	19.35640921839155	11.75425692271706	50.53545159426294	30.793021013301882	1005.2116680507271	981.5240619965874	4.550201200625343	740.7038774600998	86.03792621652727	206.02256830552153	55.85065103404119	5.7650670103108865	13.792052555767743	65.30671869872769	112.5804067538499	3.2939945146629146	111.10775229065514	6.669012023732124	21.064140597462387	13.812585727328578	7.34085428076169	204.90402912492777	324.1730613185686	14.994770357671312	0.5326445139676778	54.4252999757659	38.774250030152345	41.49551113534755
CI21E	5.293233749342769	28.601769929652313	20.428275438577366	77.26551408732023	76.30694356466417	42.475758984492124	67.34783075013554	146.42742535734237	22.914395341187277	14.406556485050192	88.17826781082164	19.618840675186743	924.3136748576651	907.9366461423616	6.655460460645345	796.103288270951	95.0625551980671	309.6150208681384	57.16085348259928	3.74651129151004	13.381159043245843	68.95211351497811	151.53439416856904	2.4820894880875484	130.54172811368244	6.95930385493562	20.37681567319157	15.43634414548956	7.880479564389628	250.82633114916632	408.998519048156	7.781691489558202	0.6220489693506671	71.76700252088794	67.05319747756066	61.709376112030185
CI28A	4.531995234278706	24.100133979734657	18.71518336596965	80.35605052360016	78.26056938868761	36.71152409007177	73.29476717547178	125.87705633334622	20.405984843876652	12.274016666216063	68.87117445086857	24.409134852172613	945.5749716825557	924.8326025593965	8.095901006974819	744.5397447798904	105.91707081248231	253.03090812385187	55.16133951655844	3.8709091906821937	13.88946498242629	66.79468393179108	130.99897100461214	1.7682332989547411	103.29508858558398	7.467314559541741	22.209682137913752	18.14260817575786	8.312179791291976	193.00849305840813	347.4137146785729	10.404629259781151	0.5326445139676778	58.51542851259107	50.10717244828796	63.178367860384405
CI31A	4.885590291283319	25.51825694993336	13.764182250356491	82.09108852291523	80.21419521271106	35.79207770792463	72.34325734741796	120.56874185859856	18.27080794775515	13.331583316428665	56.99287318645809	23.469246615721627	995.6089011770989	976.9089697883965	8.095901006974819	747.4725212969623	91.02790311117414	254.42374782217277	56.50575225832024	4.710209664697452	15.125330141674077	64.34857866688016	123.68175125653553	2.640096850787983	104.64386327171997	7.104449770537369	22.619206801283845	16.96936426046234	7.77255450766404	236.9943124671667	374.86929761520264	14.040974804862968	0.5443315383111148	60.47382879588661	44.30956813066652	60.32285036392429
CI3A	3.7571451114966687	27.67866442387422	15.763147182164376	78.7163495198123	76.3809346207587	41.57353439238319	76.8838170421279	113.03989772326159	21.776396513525928	17.02890063769317	64.91386250121218	32.71494194502605	931.4791048515483	904.3677730655585	6.433854222748502	706.6659641909218	96.22435126323197	212.63556360787493	69.10017853686496	3.6766816694285924	13.974594611733034	66.78322721956246	158.69170242754387	2.563965913615694	102.5586513122497	6.378720192528627	26.382778481018516	16.08232326339415	7.125004167310515	192.67653644474055	345.33378131266034	15.317753855553619	0.5443315383111148	65.91704989693802	49.77320060534511	68.4368644199807
CI64	5.018275111030305	29.893433799357005	19.05604376126047	78.51257264932791	79.0745801486974	43.055870994066225	80.66896834288868	138.091215797439	20.231517176466895	16.226323797121985	80.02364555571816	0.814152885719782	924.6019573596275	934.4353759039642	7.154074495913239	754.6444929614375	88.6331418725022	297.9499883947009	61.746562052552584	3.7928687286714933	13.115500407734011	67.17440552633396	147.0496465810382	0.5310732955524102	115.26083267043275	7.539887517342615	30.915797845344137	25.99077386353593	7.556704394212865	207.94707323496763	356.5460620945947	7.602854823406637	0.5715126107442288	71.25732659749191	60.56870128276397	60.259927430284314
CI66	4.395177886182337	27.549310761335835	20.163785690930567	85.34248961269684	84.25239634215279	38.52287146764738	48.72133196648712	133.99034115694403	20.853482196830782	14.579273658740698	66.32318919175412	39.21322347140523	1017.775091052795	975.9262962961752	5.15961835484166	644.3987575242425	85.35336017606018	204.88871707245565	67.06752462214617	4.549812601441147	15.033236039789134	66.79556917155296	118.83597518970655	0.7763058178846507	111.5637779589745	6.959303854935621	24.271656910726215	13.812585727328578	6.585378883682578	167.45605298421094	253.95671628124165	5.999031202700599	0.5687010111538591	NA	48.17152286305472	68.27395714575268
CI90C	3.6645463003506107	24.882606444403365	13.51393540437501	86.20515070047588	83.25316871674755	33.11721633137311	59.49787466869172	120.50542194945538	22.663164980568183	15.092036728254337	52.367819652408016	40.062780229871315	983.7262794549705	946.8267393491632	7.597286971706924	719.5578211753798	78.27319651389965	213.68559211388572	65.67716939822685	4.486398849802265	13.717178338424182	67.47528418195616	115.65641346832247	3.206925443900142	104.04875464387008	7.539887517342615	26.79184829971922	18.41323457878469	7.502741865850071	254.18343749299007	348.7808540745076	13.266015918206184	0.6408140055262217	55.62858039826962	39.43219881150712	58.50886317222427
CI91B	4.085924406032682	24.579761978643553	12.421270714686887	79.42224936213519	77.77405579106227	36.87974805200049	54.26457061439584	137.7131991139012	20.941237325426272	12.630399040590124	59.274667766902745	27.87489562731769	934.1897558995255	909.9669439141094	6.433854222748502	615.6894704702245	85.66711040544162	238.6063197275837	57.55982192258468	4.240093941974251	13.105331874586355	67.95741216197077	114.7122560814739	0.3775455563040644	116.12422768722931	5.798136530121633	24.72987352690676	17.87198177273103	6.90915405385934	150.8576305658115	310.93104790575705	8.226850529461068	0.5326445139676778	57.50332273417327	46.45927025254255	57.00532325910249
CM105	4.112674328474246	25.6547061725537	15.443802580793175	64.63444660686973	63.14958923664673	35.957590567904	42.8464526777503	126.5284027725848	20.132850211601856	13.657276216985139	54.07543251426059	26.960522535236787	752.6041382520305	717.991640304429	7.043271376964818	661.1424969243944	64.48583506069369	207.44177813931938	63.15081717259864	3.545291388106576	13.310576301075521	68.55633740383846	110.93562653407952	0.8097898944860014	105.05987220777138	4.9272610365111404	22.438790446004028	15.165717742462729	8.04240869071788	151.78907738604943	253.6668334662507	4.211080770621635	0.5326445139676778	50.93424740879932	39.0453960934462	33.48505899446406
CM174	5.034937736272267	26.999170007366818	15.10965565901477	65.53949091750594	64.15104954851822	36.39058172324153	41.181310478656165	123.20360870694473	20.494199261264946	14.11757103928454	63.37524253319246	31.815730586347893	779.0229972376117	736.7112870620142	7.5418854122327135	623.7182394745487	62.160618179791655	205.0940085066409	44.71393022129745	3.7415871019639875	13.96488609633034	68.28153737226651	101.25801331888147	0.4274074127955376	104.9998174288189	4.9272610365111404	22.209682137913752	18.68386098181152	7.286891752398897	147.2151193637759	251.11428199039392	4.860692609082646	0.5326445139676778	62.51307787043116	47.77085354110513	20.280065640632436
CM37	4.112990091007163	22.746930609997623	10.50514370350444	59.49891284675176	59.09261365996147	29.33884110014039	30.171939207734866	128.8593503344069	18.782932269449425	12.011297095687635	42.2009067052701	10.933137215230296	647.8289177186293	643.0512495203055	6.877066698542187	509.72274582515143	57.086933033636	180.849188395451	56.67210218302466	NA	NA	NA	90.89177399146793	0.9248416773372885	110.38953265414692	3.5222928253562014	19.2312741327402	13.000706518248089	6.90915405385934	163.90056125493626	287.72148326828506	13.729480278141764	0.5443315383111148	53.2129338989484	32.879725706860086	49.197729363114675
CM7	4.5427785095819715	23.366302226125114	10.217177818138637	63.9274094675858	63.98824739651628	31.318886898343756	29.049560170970267	102.072518540926	17.8976604879406	12.106541252112624	37.44388298503732	3.8655045205917773	713.7654444034279	731.0155921593728	5.27042147379008	533.0286740410809	65.36230983584218	252.10234832497127	46.907185047864424	3.7567858638393012	15.217203273012949	67.4552328922917	94.41287226422915	0.8884198590924628	92.41772120609792	4.9272610365111404	18.773057516559653	12.73008011522126	7.860935613473759	195.28795039629145	327.50988056673043	4.68185594293108	0.5326445139676778	58.363884918193456	29.833482260425022	26.399023836965682
CML10	5.276582950509624	23.34018221939808	16.55471452951782	93.18522170658579	88.50110404222737	37.1293031638323	98.76679495442269	143.22399589314077	22.95005935113366	12.187373358356915	71.11381201908652	48.7648710572985	1153.6965420406855	1101.9506457291322	5.215019914315869	864.2565947794346	75.58447601729772	226.77093406251146	NA	4.666767143119235	13.71899775364127	64.50278352304258	174.96371072343956	3.124155403917266	125.61734202552921	7.757606390745239	20.147707365101294	17.87198177273103	6.045753600054641	250.08460403256788	394.8026680654373	16.210163594216155	0.5326445139676778	63.659327290031236	53.01678672716096	71.22112165217428
CML103	4.9943595533211935	26.605699177961576	17.393494741536134	80.73559008595032	80.9739385887202	39.09218722049546	96.60675796278977	142.51139483149143	22.41312635865789	13.326069643507571	79.06025631916592	1.3416153130252049	922.3696516784813	944.4415081973667	6.932468258016397	800.4491298371573	104.17305991040601	262.7807860120982	67.642473071063975	4.252883959914807	14.171658462836525	68.03030795580865	154.36686632911477	1.9861991869130515	124.05698933215344	7.3221686439399924	24.72987352690676	13.271332921274919	7.502741865850071	246.67672554456644	365.73695019918074	12.550669253599928	0.5443315383111148	73.72925482596268	61.279088727001195	57.34910616486136
