Gen	20KernelWeight	CobDiameter	CobWeight	DaystoSilk	DaysToTassel	EarDiameter	EarHeight	EarLength	EarRankNumber	EarRowNumber	EarWeight	GDDAnthesis-SilkingInterval	GDDDaystoSilk	GDDDaystoTassel	GerminationCount	LeafLength	LeafWidth	MainSpikeLength	MiddleLeafAngle	NIROil	NIRProtein	NIRStarch	PlantHeight	SecondaryBranchNumber	SeedSetLength	SouthernLeafBlight	Spikelets-MainSpike	Spikelets-PrimaryBranch	StandCount	TasselBranchLength	TasselLength	TasselPrimaryBranches	TilleringIndex	TotalKernelVolume	UpperLeafAngle	TotalKernelWeight
526	4.889920102	22.63211859	13.63982357	73.24100126	71.64274503	34.72857978	55.40327441	133.6075166	21.1962507	11.44378771	64.01727806	24.68287757	856.6649548	830.316437	6.312069564	594.5782771	84.30340344	230.638238	59.24064139	3.904986916	13.88759539	66.80198705	124.0309435	1.130070672	114.9211647	7.190470396	22.3957863	15.00967537	7.462458203	173.5027172	308.2322499	7.526269472	0.570571727	58.81441835	52.69834418	50.2298364
527	4.729497518	25.99478901	15.97063028	80.38163204	78.96166341	37.56609711	63.49078895	126.1401818	20.89019539	13.36438073	67.00061558	23.03398453	936.1262821	917.5207838	6.177196213	741.6995731	89.03513729	231.5189259	62.95042598	4.207270691	14.03028489	66.52368726	136.9663242	1.828258449	110.4655945	7.1812792	23.23894516	15.26071194	7.562142801	198.666133	327.3713434	10.31766142	0.5748198	60.79850893	61.0596868	51.06068267
528	5.162676241	25.66345549	18.45513787	75.5750398	73.46017024	38.99052182	59.02216904	133.0023695	21.0367118	14.13504109	78.65672687	29.07093145	894.3153141	862.940412	5.920474553	661.4487178	81.37383121	219.3615854	60.30131349	3.916678989	14.21724789	65.2173865	133.3560617	1.703005674	116.4371996	6.500785201	24.25350398	14.8824001	7.577346298	182.7873464	297.3878934	8.110057504	0.580548646	62.73043979	56.58332358	59.91741874
529	4.435260053	24.79880864	16.43463936	74.59394925	72.17491053	36.1207978	50.10594796	133.2949854	20.80877289	13.37774063	63.92976465	28.05910748	868.9639958	838.3371022	6.587903303	653.794724	89.15334578	226.5232475	58.60854364	3.992414686	14.26036305	67.59493259	117.4297329	1.550539497	111.9812503	5.642723144	25.10896352	15.0802364	7.522786563	192.2104196	313.8816311	8.239469579	0.561818597	60.45150646	47.28511918	48.77252645
530	4.889571616	24.74127671	15.3358607	71.43867118	69.73057478	36.52429222	45.92243291	123.7276648	20.55987819	13.20334567	64.91579458	23.95666918	832.2059479	809.6235964	6.776301898	651.5950394	80.90119751	228.5512212	56.58374682	4.268491053	14.22044793	66.54973752	116.2170986	0.761809883	108.4077431	6.031608073	23.97200603	15.22920528	7.582943684	178.7721078	297.2175884	6.622398923	0.562831134	59.67807674	52.03507411	49.74515335
531	4.470977832	27.12606191	16.60967142	74.22533106	72.62600848	39.05280605	63.81389724	128.9477565	21.99132459	15.48833071	74.60952368	20.79579186	880.0984564	857.7802332	7.084987317	689.3493493	82.30795742	209.1448034	64.10029809	3.99218692	13.75230388	67.55376756	142.3292563	0.888550462	111.3293054	6.863838082	24.56008932	14.43519767	7.726478146	177.277734	284.3520877	5.66572722	0.574369788	62.31478738	70.5713024	57.88442462
532	3.469031047	21.45628591	10.47043249	74.45082349	72.42226632	30.72931233	79.401152	115.859441	20.85219317	14.11460319	43.6464661	25.27462062	870.060728	845.9325758	7.675482674	656.8603149	61.09644207	214.3843557	61.34201471	4.437233135	14.90996177	66.51543294	140.0170833	0.656449359	102.7732385	5.973393923	26.58073936	16.04470529	7.584155872	162.9413791	289.3417908	15.55731662	0.578305187	57.81063567	48.26403799	34.18077682
533	3.393830712	22.27242456	13.55749829	76.90749205	74.90082538	31.24841718	59.93468131	130.6994817	21.76227951	13.04466142	51.19915925	26.96653512	906.9843283	881.9927686	6.282927302	716.3075907	82.41819093	225.2717414	56.45051382	4.153945569	13.69180912	65.96866692	118.7702899	2.049710271	114.8309694	6.623937123	24.18073349	16.82724654	7.565991642	201.8817019	330.0935144	13.96488163	0.592728036	54.57381736	53.10912996	39.07967585
534	4.47139822	25.43123915	16.54265833	77.86289275	76.77090576	36.93592194	71.51696567	136.1499862	22.03549218	14.20041147	72.90691631	21.79898257	920.9468685	909.554527	6.954013902	775.1821132	84.38401531	234.7906057	57.8730115	4.813906479	14.84200222	65.45286787	136.0215173	2.183363107	117.6620716	6.419986938	25.59933716	15.83038986	7.626421499	216.5123304	337.6844521	10.01814909	0.574239277	61.77184268	56.99753105	55.87891385
535	5.310955018	23.78584022	14.25919529	81.57762119	79.77810522	35.76160186	75.40560371	123.1000933	20.16720969	12.40944052	59.38198842	28.58172181	978.438063	949.6296801	6.295044029	719.2231296	93.12405764	224.0768558	69.04638559	4.495550992	14.29928304	66.95368333	149.2329794	1.557881996	107.6638594	6.845299097	22.75292551	15.78543721	7.598057557	175.8363034	322.5790934	11.49423382	0.572498562	58.18786588	69.49357774	45.56684119
536	4.860183749	26.60095917	18.08365819	73.21464588	71.43456687	38.55263274	63.83796129	133.1176117	20.93397658	14.50952472	73.09048631	24.76408818	865.0171022	839.3439479	6.845257478	688.6936498	84.15582221	226.9498003	61.44532441	4.102205453	13.98373863	66.68765646	133.053978	1.227512128	114.7174169	6.676372436	23.10049569	15.2462018	7.633769569	180.4407106	298.7023852	7.110663998	0.562714426	61.49943691	54.97334821	54.85078464
537	4.758556889	24.10919968	14.0207848	70.42680255	69.45475786	36.4558437	48.47814668	123.9549452	20.73184896	12.60158431	62.58796586	19.49230069	812.9517782	801.3130941	6.778674469	640.3819515	76.87901908	231.8120142	62.33841339	4.571800863	14.51613011	66.17019555	120.4157127	1.215278483	110.3090913	5.419606552	21.74492781	15.48664088	7.563191423	185.23234	317.637754	11.64125592	0.572050484	60.10545176	50.92541999	48.57790064
538	4.552005807	26.16835736	16.66508414	89.83918244	88.19381932	37.26210079	80.81582099	126.5137607	20.76184047	13.17739756	64.54766991	23.23328247	1039.620004	1030.10808	5.955887018	836.4277481	92.38688883	235.6220593	65.94669534	4.446190541	13.90311792	66.18566388	149.8617685	2.730211038	110.3617869	7.418595703	22.10090588	14.34388319	7.591986148	223.3132911	341.903982	13.49893763	0.587973848	61.01544521	65.14841482	48.37093995
539	4.775433007	27.21288444	20.04472289	77.19465329	75.02976796	39.44308198	59.36988169	133.2450205	21.7527266	14.39726666	80.29902266	27.08957673	911.3009382	881.2654267	7.124472132	741.3788523	83.82314538	209.2932144	63.21531045	3.752039648	13.40435127	68.20711073	129.6673717	1.86224716	115.6873874	5.587245231	25.46110152	15.2729266	7.634888052	184.2820889	297.6034062	9.636331372	0.583727854	63.59565361	61.58508273	60.779572
540	4.407933791	26.79529471	16.00803552	72.48756978	70.90629595	38.0130087	48.25930643	130.4189737	21.50940246	14.4869417	65.78119681	25.37594726	844.9001761	822.7970297	6.774100762	656.8358373	87.67419301	230.8494706	58.3154967	4.565054109	14.61146354	66.66641433	120.0209907	1.805132882	112.4397618	6.240742955	27.03684011	16.26118314	7.590630031	224.83908	329.7219301	10.24612745	0.573540667	60.79417988	45.6200326	49.79083085
541	4.320437625	24.45432703	15.00402316	73.37879394	72.10376895	35.04797036	52.02536688	132.3421394	20.69559226	13.32680114	62.81048031	23.3493928	858.3277146	835.6492792	6.775007721	637.2643331	86.37337389	217.2322434	58.88188545	4.22616178	13.96380924	68.03517844	126.4046945	1.686295794	114.4782497	6.077704384	26.29050539	15.57154988	7.563636676	186.690069	307.1703959	9.087918312	0.559145174	58.13817603	50.43200533	46.78427889
542	4.531344225	26.25903097	19.80094257	80.91575631	76.962789	38.34289256	64.19999681	150.749341	22.89077143	14.86395805	96.75084615	32.45806991	972.7827973	920.8646689	7.165317608	852.2912933	93.40529836	264.3851253	60.18041923	4.485306277	15.02965976	66.52342172	146.6914586	2.82634793	128.5987405	6.334435916	23.93765868	15.24821546	7.710121223	214.6810642	369.0514313	10.6091967	0.558597762	71.38967914	58.15489988	74.4793582
543	4.87962554	24.05031633	15.37779595	74.51189807	72.70229398	36.11313014	54.60501668	136.7434261	21.60419112	12.7092671	70.92384916	24.99402511	877.5940024	849.5330516	6.362312064	672.6248825	87.19398782	257.616348	62.46815066	4.084426647	14.12329264	66.6684024	130.6427543	0.979801268	117.4518466	7.330418148	22.99323592	15.34175425	7.537505888	195.0990286	333.207024	5.43746177	0.572039638	61.68093783	55.43386395	54.99544706
544	4.372711052	23.21879247	11.38720522	66.36054453	64.35354613	33.95778738	36.08471558	118.4716709	21.06470731	12.63838329	51.62293284	21.73315947	768.4261483	745.1619248	6.710057238	572.1063526	62.22357603	206.9728104	49.00055601	5.90017496	15.59622174	63.94803816	103.0073272	1.324145569	110.2547508	5.063155772	23.29521024	15.61341499	7.44989904	177.6872624	289.0887566	10.00960215	0.640456816	58.1853601	37.03510631	40.63599061
545	4.07096282	23.20008586	10.76765074	66.42205613	64.23783335	35.0470093	34.64836406	118.9312247	21.38902495	12.47510194	52.99267506	22.07734475	769.5078871	741.7243645	6.982120278	579.1074569	59.37186766	187.1465288	41.19174065	7.514887716	16.24581816	62.23627147	102.7683258	1.004486496	113.1367881	5.058905606	24.60584291	15.9230192	7.481882788	163.521066	271.7744059	10.11435169	0.705157556	57.415768	30.25014277	41.58256889
546	4.72426373	25.85471188	16.18171518	74.5803615	73.16162136	37.6469027	58.30991833	130.0939277	21.00849274	13.81525261	69.05183322	21.36636836	870.1852028	856.4181935	6.87156758	698.926665	88.53458773	232.9268741	61.5396111	4.152381188	14.22711243	66.81174537	131.2930372	1.340239831	113.0125886	6.151502479	23.70052402	16.14076197	7.635830388	190.2900847	315.1161034	8.266261753	0.568107902	61.69857435	53.96834296	52.90648886
547	4.630617431	25.91727646	16.67677575	79.17405767	77.82579105	37.41793436	65.51175587	127.6508252	20.98117642	13.43678693	67.25036862	23.53031584	934.3900736	917.9098916	6.521851017	736.3416024	87.58187223	229.8779733	62.46115214	4.473901096	14.25717939	66.63096244	137.9005142	2.258821792	112.0658565	6.540137115	23.53096501	15.55343153	7.577640638	204.8422673	329.2591127	13.32926294	0.587420024	60.82330712	59.82465925	50.78412576
548	4.694717124	25.15566798	16.06192192	79.79976892	78.31313116	36.90801698	63.60870643	128.6844512	21.27419155	13.29299852	68.47417464	22.55231012	927.8310781	914.2638299	6.259134747	714.9847171	89.38048366	241.6331684	63.82058365	4.233732865	14.1717842	66.47983518	137.2442141	1.743694546	112.6893091	7.17289474	24.08370857	15.29698852	7.56151204	195.9261188	327.4596528	9.158503708	0.57631336	61.360548	61.28638564	52.61239136
549	4.446741691	26.41314661	16.34557349	78.83385824	77.80368584	37.78878992	68.52765323	124.6422968	21.11032184	14.578371	68.20194873	22.33862346	925.4879803	910.5488396	6.668843766	739.3173184	80.92592293	212.765136	62.08818936	4.230787217	14.01930484	66.68153083	141.6141548	1.954473348	109.364383	6.944910092	23.75641164	14.54246034	7.694474358	189.8696918	303.9029308	8.203275593	0.582652738	61.51950057	62.80059215	52.26606589
550	4.531152476	23.46225003	12.03903941	65.89670758	63.95459634	33.61533971	33.91550975	118.9045809	21.04221102	12.50611071	52.32138788	22.11264038	759.3726581	735.4886134	6.600432164	583.8106962	62.89673966	216.1987314	50.19428639	5.318601706	15.23431999	64.66488608	103.1150929	1.381176699	109.7368369	5.218697662	22.58564736	15.45188926	7.439634163	182.6584563	301.1289089	9.450358846	0.626135886	59.13021321	40.31890282	41.01166241
551	4.716677175	25.57062555	15.75371186	82.26419581	81.36330879	36.9401786	72.09088499	126.2553968	20.77561215	13.26227968	66.57464316	21.41693209	960.8957587	954.1761055	6.276231803	769.3217078	91.41056984	229.920548	66.67934224	4.444835973	14.13558858	66.07624743	142.4659346	2.536966883	110.6046911	7.262024701	23.36888319	15.34770534	7.60698263	206.6164151	332.9195689	11.24478603	0.584301015	60.82619173	61.73335411	50.96847633
552	4.53135486	25.28385489	14.42721015	80.07501338	78.72343675	35.73359021	64.61685279	122.8237901	20.55007197	12.89262675	58.09477413	23.08030293	933.2776117	918.1384237	6.231966929	742.8702543	83.06496126	229.4552273	60.69737129	4.522876644	14.31273117	66.00853422	132.9762901	2.125947937	108.6098929	6.578503669	22.83685887	15.06920665	7.56615159	199.1648149	325.3847791	11.85315063	0.586841706	59.62874779	56.57809884	44.59343947
553	4.666723636	25.90687401	16.44286046	92.11407313	90.76954446	37.40604018	80.06925335	128.6349634	20.70477435	13.19933091	65.58933752	22.95772192	1056.235692	1052.358329	5.895922535	858.599842	92.73272447	239.2000035	65.68068612	4.432726344	14.00270981	66.20083226	153.4512934	2.992466174	110.7078117	7.593802858	21.78100288	14.22684517	7.584307595	230.3034526	354.1453749	13.93361253	0.584644934	61.05174765	64.98414651	49.23454225
554	3.44123413	22.85321588	13.34008227	76.15679815	74.12887108	31.89697608	65.11943999	125.7924014	21.67330755	13.43323993	50.78885566	26.95932505	887.0518331	863.2342289	6.398950269	704.1856465	79.16253583	214.395364	56.51301865	4.219052168	14.09322476	65.84219977	127.3997651	2.207092919	111.8307408	6.23250663	24.80122693	16.7092804	7.542184601	192.3069447	314.5229632	14.54822991	0.589003991	55.12824576	52.2884244	39.04009967
555	4.519942453	25.89355896	16.30911247	82.18958818	80.26535606	37.10961362	70.27745704	127.3316373	20.92519762	13.56195141	65.03574592	25.59083656	963.5180963	943.6687492	6.342823862	760.3030232	89.38511302	228.492097	63.6728065	4.505896118	14.12840007	66.52960465	140.4016817	2.475012596	110.6094405	6.826070018	23.69730149	15.46835368	7.58159352	207.3351109	340.1435426	13.94996219	0.584252405	60.50458233	60.68233415	49.42187789
556	4.361632234	25.80258628	16.65335624	71.45802001	70.40910733	38.61169846	71.08533825	131.8825692	21.18272365	13.08227052	71.92689376	20.4825673	832.267934	827.6192382	6.447960351	732.2475169	90.57114595	221.4437882	51.54757385	4.413027052	14.39146649	66.76826496	144.6360851	2.049763606	117.3049805	5.839232351	25.18878994	16.31840751	7.536437907	179.849455	317.9051076	19.89305016	0.560810237	62.16759369	41.02012707	55.02485436
557	4.51340669	25.36824333	13.35118753	67.59354717	66.61675021	35.52429822	46.22405099	118.4680425	20.36511736	13.2092878	55.39717056	21.68764615	783.0864432	763.9583098	7.103899116	625.1181937	68.80482503	205.2813297	56.41240245	4.10613811	14.37687431	66.49309631	108.5602005	1.056402102	105.6654003	5.293131609	22.81638748	15.65808681	7.606977115	166.6354283	274.6492561	7.249410292	0.565131996	58.56684556	43.05449736	42.43405755
558	4.523257993	25.4487005	16.19311816	79.26414035	78.42509441	36.8629161	64.67671427	124.9437512	21.13061245	13.20655878	64.31373884	21.32242327	934.5865823	926.6028499	6.541822434	716.9553974	91.7361491	224.4041362	63.98410624	4.554107434	13.92797547	66.93895433	130.9736051	2.296627928	109.8299534	6.80864001	23.25079959	15.44062782	7.598900245	201.3150332	328.6868353	13.77202847	0.581024491	60.53021205	58.70183811	48.8906115
559	4.999351153	26.52676524	19.64156686	75.24793287	73.9686704	38.99674048	64.41929024	141.9569674	21.53258417	14.23374524	80.34262946	22.88803504	884.2402148	869.3436299	6.656839891	744.862505	90.4778827	261.0290945	66.42071771	4.439942299	14.10730355	66.68296447	135.7382714	1.65140738	119.7317091	6.536325421	23.56324016	15.48197986	7.531653598	206.2381244	353.072837	9.639074816	0.56307586	63.4269947	61.60666849	60.67233419
560	4.422564042	24.83774581	14.49428911	83.11305855	81.90956467	35.82375153	78.4550416	120.0267385	20.3103226	13.60600886	57.5076212	22.36766396	979.0092414	968.6474988	6.418449516	769.0579317	82.34576717	215.2639135	62.15335042	4.524068501	13.99292726	67.06061096	148.7353009	3.016453173	105.3852187	6.962884654	24.08320266	15.48627713	7.619630492	206.0818176	329.1714379	14.76437287	0.585128319	59.33335991	62.53122841	44.41353906
561	4.515185361	26.20356451	15.64849116	89.19099217	88.21754408	36.58698648	82.88188234	125.0321351	20.52055937	13.20241878	62.04172174	21.83633612	1039.588047	1033.043135	5.939041897	835.1289273	89.83033036	219.4918469	65.50857269	4.594851346	14.10970864	65.95927869	152.540052	3.125241005	108.5613103	7.575830513	22.44174101	14.5440549	7.591617382	212.5423067	338.3041101	15.0059697	0.593940275	60.39728703	65.67623905	46.82264855
562	4.546484317	25.34565908	16.33750024	74.83914123	72.69035328	36.98761093	54.51132051	131.8056074	21.12153881	13.85958282	66.3031478	28.28573496	884.882055	853.1209702	6.823646628	684.8020703	78.22906776	225.3885622	59.20171494	4.263671444	14.18537882	66.93296989	127.0011961	1.150810153	114.5827325	6.282188709	24.39010639	15.74108801	7.606648464	187.0113889	311.0729718	9.917237804	0.569893137	60.77764006	52.93419432	50.53306532
563	5.104022628	24.94676218	17.87966543	76.27562851	73.99296476	38.32985888	52.3409814	137.0955147	21.54485101	13.52642756	78.61105851	27.58624458	911.6509118	873.7617621	5.89236942	648.3718865	79.56525604	241.6738175	61.45124386	4.241260708	13.89547438	66.0656207	126.5658861	1.228451955	119.4507107	6.714547886	23.8997589	14.31350602	7.540781457	202.3073446	316.4356628	6.845677772	0.585990157	62.29236588	58.09304197	60.0279276
